Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,Instructor,Date (MM/DD),Location,Attribute,
 , , , , , , , ,R,12:00 pm-12:50 pm, , , ,Hisham S. Mohamed (P),08/29-12/20,PITTS 4206, 
NR,57379,BMED,4450,1,T,3,DRUG AND GENE DELIVERY,TF,10:00 am-11:20 am,30,0,30,Ryan James Gilbert (P),08/29-12/20,SAGE 2715, 
NR,58689,BMED,4470,1,T,3,BIOSTATISTICS FOR LIFE SCIENCE APPLICATIONS,TF,12:00 pm-01:50 pm,30,27,3,Xun Wang (P),08/29-12/20,DARRIN 324, 
C,58393,BMED,4500,1,T,4,ADV SYSTEMS PHYSIOLOGY,MR,02:00 pm-03:50 pm,49,49,0,Juergen Hahn (P),08/29-12/20,TROY 2012, 
NR,57911,BMED,4540,1,T,4,BIOMECHANICS II,MR,10:00 am-11:50 am,28,17,11,David Thomas Corr (P),08/29-12/20,SAGE 2707, 
NR,59132,BMED,4550,1,T,3,CELL BIOMECHANICS,TF,02:00 pm-03:20 pm,20,12,8,Qun Wan (P),08/29-12/20,SAGE 3510, 
NR,57201,BMED,4580,1,T,3,BIOMEDICAL FLUID MECHANICS,MR,08:30 am-09:50 am,30,15,15,Hisham S. Mohamed (P),08/29-12/20,JONSSN 4304, 
NR,58396,BMED,4600,1,T,3,BIOMEDICAL ENGR DESIGN,MR,02:00 pm-03:50 pm,49,12,37,Hisham S. Mohamed (P),08/29-12/20,TROY 2015,Communication Intensive
NR,57624,BMED,4960,1,T,1,BME SEMINAR,R,02:00 pm-03:20 pm,20,3,17,Deanna Marie Thompson (P),08/29-12/20,EATON 214, 
NR,59748,BMED,4961,1,T,3,BIOMEDICAL INSTRUMENTION,MR,10:00 am-11:50 am,35,6,29,Monica Agarwal (P),08/29-12/20,RCKTTS 212, 
NR,59160,BMED,6450,1,T,3,DRUG AND GENE DELIVERY,TF,10:00 am-11:20 am,30,24,6,Ryan James Gilbert (P),08/29-12/20,SAGE 2715, 
C,58690,BMED,6470,1,T,3,BIOSTATISTICS FOR LIFE SCIENCE APPLICATIONS,TF,12:00 pm-01:50 pm,10,18,-8,Xun Wang (P),08/29-12/20,DARRIN 324, 
NR,59137,BMED,6550,1,T,3,CELL BIOMECHANICS,TF,02:00 pm-03:20 pm,15,12,3,Qun Wan (P),08/29-12/20,SAGE 3510, 
NR,58721,BMED,6580,1,T,3,BIOMEDICAL FLUID MECHANICS,MR,08:30 am-09:50 am,20,5,15,Hisham S. Mohamed (P),08/29-12/20,JONSSN 4304, 
NR,57454,BMED,6800,1,T,0,DISCUSSIONS IN GRADUATE RESEARCH,W,12:00 pm-12:50 pm,60,59,1,Deanna Marie Thompson (P),08/29-12/20,SAGE 4101, 
NR,57625,BMED,6960,1,T,1,BME SEMINAR,R,02:00 pm-03:20 pm,10,8,2,Deanna Marie Thompson (P),08/29-12/20,EATON 214, 
NR,59290,BMED,6961,1,T,3,COMM BMED INN/ENTREP BUS FDMTL,F,09:00 am-11:50 am,10,5,5,M.V. Shyam Kumar (P),08/29-12/20,ONLINE, 
NR,58455,BMED,6966,1,T,0,PERSPECT IN BME & ALZ RESEARCH,W,03:00 pm-03:50 pm,15,9,6,Deepak Vashishth (P),08/29-12/20,TBA, 
NR,56802,BMED,6980,1,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,0,5,Mariah Somer Hahn (P),08/29-12/20,TBA, 
NR,56998,BMED,6980,2,T,1.000-9.000,MASTER'S PROJECT, ,TBA,10,0,10,Eric Howard Ledet (P),08/29-12/20,TBA, 
NR,57042,BMED,6980,3,T,1.000-9.000,MASTER'S PROJECT, ,TBA,10,0,10,Deanna Marie Thompson (P),08/29-12/20,TBA, 
NR,56371,BMED,6980,4,T,1.000-9.000,MASTER'S PROJECT, ,TBA,10,0,10,Stanley M. Dunn (P),08/29-12/20,TBA, 
NR,57283,BMED,6980,5,T,1.000-9.000,MASTER'S PROJECT, ,TBA,10,0,10,Ryan James Gilbert (P),08/29-12/20,TBA, 
NR,57344,BMED,6980,6,T,1.000-9.000,MASTER'S PROJECT, ,TBA,10,0,10,Qun Wan (P),08/29-12/20,TBA, 
NR,57351,BMED,6980,7,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,0,5,Ge Wang (P),08/29-12/20,TBA, 
NR,57986,BMED,6980,8,T,1.000-9.000,MASTER'S PROJECT, ,TBA,10,0,10,Deepak Vashishth (P),08/29-12/20,TBA, 
NR,56739,BMED,6980,20,T,1.000-9.000,MASTER'S PROJECT, ,TBA,10,0,10,David Thomas Corr (P),08/29-12/20,TBA, 
NR,56808,BMED,6990,1,T,1.000-9.000,MASTER'S THESIS, ,TBA,10,0,10,David Thomas Corr (P),08/29-12/20,TBA, 
NR,56478,BMED,6990,2,T,1.000-9.000,MASTER'S THESIS, ,TBA,10,0,10,Deepak Vashishth (P),08/29-12/20,TBA, 
NR,55305,BMED,6990,3,T,1.000-9.000,MASTER'S THESIS, ,TBA,10,0,10,Eric Howard Ledet (P),08/29-12/20,TBA, 
NR,58430,BMED,6990,4,T,1.000-9.000,MASTER'S THESIS, ,TBA,10,0,10,Ge Wang (P),08/29-12/20,TBA, 
NR,56817,BMED,6990,5,T,1.000-9.000,MASTER'S THESIS, ,TBA,10,0,10,Qun Wan (P),08/29-12/20,TBA, 
NR,56949,BMED,6990,10,T,1.000-9.000,MASTER'S THESIS, ,TBA,10,0,10,Robert J. Linhardt (P),08/29-12/20,TBA, 
NR,56983,BMED,6990,11,T,1.000-9.000,MASTER'S THESIS, ,TBA,10,1,9,Xavier R. M. Intes (P),08/29-12/20,TBA, 
NR,57279,BMED,6990,12,T,1.000-9.000,MASTER'S THESIS, ,TBA,10,0,10,Ryan James Gilbert (P),08/29-12/20,TBA, 
NR,57297,BMED,6990,13,T,1.000-9.000,MASTER'S THESIS, ,TBA,10,0,10,Mariah Somer Hahn (P),08/29-12/20,TBA, 
NR,56984,BMED,9990,1,T,1.000-15.000,DISSERTATION, ,TBA,5,0,5,Suvranu De (P),08/29-12/20,TBA, 
NR,58754,BMED,9990,2,T,1.000-15.000,DISSERTATION, ,TBA,10,5,5,Elizabeth Blaber (P),08/29-12/20,TBA, 
NR,55212,BMED,9990,3,T,1.000-15.000,DISSERTATION, ,TBA,10,2,8,Eric Howard Ledet (P),08/29-12/20,TBA, 
NR,56467,BMED,9990,4,T,1.000-15.000,DISSERTATION, ,TBA,10,6,4,Xavier R. M. Intes (P),08/29-12/20,TBA, 
NR,55251,BMED,9990,5,T,1.000-15.000,DISSERTATION, ,TBA,10,4,6,Ryan James Gilbert (P),08/29-12/20,TBA, 
NR,55436,BMED,9990,6,T,1.000-15.000,DISSERTATION, ,TBA,10,6,4,Deepak Vashishth (P),08/29-12/20,TBA, 
NR,55483,BMED,9990,7,T,1.000-15.000,DISSERTATION, ,TBA,10,0,10,Jonathan C Newell (P),08/29-12/20,TBA, 
NR,55585,BMED,9990,8,T,1.000-15.000,DISSERTATION, ,TBA,10,1,9,Deanna Marie Thompson (P),08/29-12/20,TBA, 
NR,59565,BMED,9990,9,T,1.000-15.000,DISSERTATION, ,TBA,10,1,9,Stanley M. Dunn (P),08/29-12/20,TBA, 
NR,56024,BMED,9990,10,T,1.000-15.000,DISSERTATION, ,TBA,10,0,10,TBA,08/29-12/20,TBA, 
NR,56479,BMED,9990,12,T,1.000-15.000,DISSERTATION, ,TBA,10,1,9,Douglas Martin Swank (P),08/29-12/20,TBA, 
NR,57110,BMED,9990,14,T,1.000-15.000,DISSERTATION, ,TBA,10,4,6,Mariah Somer Hahn (P),08/29-12/20,TBA, 
NR,57111,BMED,9990,15,T,1.000-15.000,DISSERTATION, ,TBA,10,3,7,Juergen Hahn (P),08/29-12/20,TBA, 
NR,57112,BMED,9990,16,T,1.000-15.000,DISSERTATION, ,TBA,10,4,6,Qun Wan (P),08/29-12/20,TBA, 
NR,57251,BMED,9990,17,T,1.000-15.000,DISSERTATION, ,TBA,10,3,7,Ge Wang (P),08/29-12/20,TBA, 
NR,56063,BMED,9990,20,T,1.000-15.000,DISSERTATION, ,TBA,10,5,5,David Thomas Corr (P),08/29-12/20,TBA, 
NR,58190,BMED,9990,21,T,1.000-15.000,DISSERTATION, ,TBA,10,9,1,Pingkun Yan (P),08/29-12/20,TBA, 
NR,58203,BMED,9990,22,T,1.000-15.000,DISSERTATION, ,TBA,10,0,10,Robert J. Linhardt (P),08/29-12/20,TBA, 
NR,59824,BMED,9990,23,T,1.000-15.000,DISSERTATION, ,TBA,10,1,9,Jonathan Dordick (P),08/29-12/20,TBA, 
NR,59841,BMED,9990,24,T,1.000-15.000,DISSERTATION, ,TBA,10,1,9,Edmund Francis Palermo (P),08/29-12/20,TBA, 
NR,59921,BMED,9990,25,T,1.000-15.000,DISSERTATION, ,TBA,10,0,10,Uwe Kruger (P),08/29-12/20,TBA, 
NR,59156,BUSN,6102,H01,H,3,MANAGING DYNAMIC ORG, ,TBA,20,10,10,Elaine Renz (P),08/29-12/20,TBA, 
NR,59157,BUSN,6104,H01,H,3,EVALUATING PERFORMANCE, ,08:00 am-08:01 am,20,11,9,Michael Borbath (P),08/29-12/20,TBA, 
NR,59159,BUSN,6106,H01,H,3,LEADERS AS CHANGE AGENTS, ,TBA,20,13,7,Himali J. Stoccatore (P),08/29-12/20,TBA, 
NR,56609,CHME,1010,1,T,1,INTRO TO CHEMICAL ENGINEERING,W,11:00 am-11:50 am,160,71,89,Joel Plawsky (P),08/29-12/20,RCKTTS 203, 
NR,59720,CHME,2010,1,T,3,"MATERIAL, ENERGY & ENTROPY BAL",MR,02:00 pm-03:50 pm,70,61,0,Pankaj Karande (P),08/29-12/20,CARNEG 113, 
NR,55260,CHME,4010,1,T,4,TRANSPORT PHENOMENA I,TF,02:00 pm-03:50 pm,50,21,29,Corey Christopher Woodcock (P),08/29-12/20,RCKTTS 203, 
NR,58131,CHME,4020,1,T,4,TRANSPORT PHENOMENA II,MR,02:00 pm-03:50 pm,50,23,27,Joel Plawsky (P),08/29-12/20,PITTS 5216, 
NR,56784,CHME,4030,1,T,4,CHEM PROCESS DYNAMICS & CNTRL,TWF,12:00 pm-01:50 pm,50,16,34,B Wayne Bequette (P),08/29-12/20,PITTS 4206, 
C,55315,CHME,4040,1,T,3,CHEMICAL ENG SEPARATIONS,TWF,01:00 pm-01:50 pm,36,36,0,Steven Cramer (P),08/29-12/20,SAGE 3510, 
NR,58452,CHME,4040,2,T,3,CHEMICAL ENG SEPARATIONS,TWF,01:00 pm-01:50 pm,36,16,20,Steven Cramer (P),08/29-12/20,SAGE 3510, 
C,55148,CHME,4150,1,T,3,CHEMICAL ENGR LAB I,T,02:00 pm-05:50 pm,24,24,0,Ronald C. Hedden (P),08/29-12/20,RCKTTS 008A, 
 , , , , , , , ,W,08:00 am-09:50 am, , , ,TBA,08/29-12/20,RCKTTS 211, 
C,55149,CHME,4150,2,T,3,CHEMICAL ENGR LAB I,W,08:00 am-09:50 am,24,24,0,TBA,08/29-12/20,RCKTTS 211, 
 , , , , , , , ,W,02:00 pm-05:50 pm, , , ,Ronald C. Hedden (P),08/29-12/20,RCKTTS 008A, 
NR,59523,CHME,4150,3,T,3,CHEMICAL ENGR LAB I,W,08:00 am-09:50 am,24,9,15,Ronald C. Hedden (P),08/29-12/20,RCKTTS 211, 
 , , , , , , , ,F,02:00 pm-05:50 pm, , , ,Ronald C. Hedden,08/29-12/20,RCKTTS 008A, 
NR,57232,CHME,4430,1,T,3,INTRO BIOCHEMICAL ENGR,MR,10:00 am-11:50 am,30,6,24,Jonathan Dordick (P),08/29-12/20,SAGE 4112, 
NR,59755,CHME,4480,1,T,3,SINGLE MOLECULES COMPLEX FLUID,MR,10:00 am-11:50 am,25,2,23,Patrick T. Underhill (P),08/29-12/20,SAGE 2701, 
C,55162,CHME,4500,1,T,3,CHEMICAL REACTOR DESIGN,MR,12:00 pm-01:50 pm,36,36,0,Sangwoo Lee (P),08/29-12/20,EATON 214, 
NR,59134,CHME,4500,2,T,3,CHEMICAL REACTOR DESIGN,MR,12:00 pm-01:50 pm,36,18,18,Sangwoo Lee (P),08/29-12/20,EATON 214, 
NR,57668,CHME,4963,1,T,3,CAREERS IN CHEMICAL ENGR,MR,08:30 am-09:50 am,40,17,23,Nihat Baysal (P),08/29-12/20,LOW 3045, 
NR,56302,CHME,4966,1,T,3,CHEM ENGR PROCESS SIMULATIONS,TF,08:30 am-09:50 am,40,4,36,Nihat Baysal (P),08/29-12/20,LOW 3045, 
NR,59722,CHME,4967,1,T,3,BIOTECH: SUSTAINABLE PLASTICS,MR,02:00 pm-03:50 pm,30,7,23,Runye H. Zha (P),08/29-12/20,J-ROWL 2C13, 
NR,59723,CHME,4968,1,T,3,INTRO MOLEC SEPAR & RECOV,MR,10:00 am-11:50 am,15,2,13,Georges Belfort (P),08/29-12/20,RCKTTS 208, 
C,55400,CHME,4980,0,T,3,CHEM & ENVR ENGINEERING PROJ,TBA,0,0,0,0,08/29-12/20,TBA, 
NR,57233,CHME,6430,1,T,3,BIOCHEMICAL ENGR,MR,10:00 am-11:50 am,30,7,23,Jonathan Dordick (P),08/29-12/20,SAGE 4112, 
NR,59756,CHME,6480,1,T,3,SINGLE MOLECULES COMPLEX FLUID,MR,10:00 am-11:50 am,25,6,19,Patrick T. Underhill (P),08/29-12/20,SAGE 2701, 
NR,55150,CHME,6570,1,T,3,CHEMICAL & PHASE EQUILIBRIA,MR,02:00 pm-03:50 pm,30,19,11,Vidhya Chakrapani (P),08/29-12/20,RCKTTS 208, 
NR,55151,CHME,6610,1,T,3,MATH METHODS IN CHEM ENGR I,TF,02:00 pm-03:50 pm,30,21,9,Sufei Shi (P),08/29-12/20,DARRIN 232, 
NR,57391,CHME,6900,1,T,1,CHEMICAL AND BIOLOGICAL ENGINEERING SEMINAR,W,09:00 am-10:59 am,160,67,93,Sufei Shi (P),08/29-12/20,RCKTTS 203, 
NR,58477,CHME,6963,1,T,2,CBE PHD ON-RAMP SEMINAR,W,03:00 pm-04:50 pm,25,14,11,Todd Przybycien (P),08/29-12/20,CARNEG 205, 
NR,58456,CHME,6966,1,T,0,PERSPECT IN BME & ALZ RESEARCH,W,03:00 pm-03:50 pm,20,3,17,Deepak Vashishth (P),08/29-12/20,TBA, 
NR,59724,CHME,6968,1,T,3,MOLEC SEPAR & RECOVERY PROC,MR,10:00 am-11:50 am,15,4,11,Georges Belfort (P),08/29-12/20,RCKTTS 208, 
NR,56853,CHME,6980,1,T,1.000-16.000,MASTERS PROJECT, ,TBA,5,1,4,Corey Christopher Woodcock (P),08/29-12/20,TBA, 
NR,56368,CHME,6990,1,T,1.000-12.000,MASTER'S THESIS, ,TBA,10,0,10,Georges Belfort (P),08/29-12/20,TBA, 
NR,56534,CHME,6990,2,T,1.000-12.000,MASTER'S THESIS, ,TBA,10,0,10,Sufei Shi (P),08/29-12/20,TBA, 
NR,56879,CHME,6990,3,T,1.000-12.000,MASTERS THESIS, ,TBA,5,0,5,B Wayne Bequette (P),08/29-12/20,TBA, 
NR,57123,CHME,6990,4,T,1.000-12.000,MASTERS THESIS, ,TBA,10,0,10,Joel Plawsky (P),08/29-12/20,TBA, 
NR,57124,CHME,6990,5,T,1.000-12.000,MASTERS THESIS, ,TBA,10,0,10,Pankaj Karande (P),08/29-12/20,TBA, 
NR,57155,CHME,6990,6,T,1.000-12.000,MASTERS THESIS, ,TBA,10,0,10,Vidhya Chakrapani (P),08/29-12/20,TBA, 
NR,57296,CHME,6990,7,T,1.000-12.000,MASTERS THESIS, ,TBA,10,0,10,Mattheos Koffas (P),08/29-12/20,TBA, 
NR,57695,CHME,6990,8,T,1.000-12.000,MASTERS THESIS, ,TBA,10,0,10,Juergen Hahn (P),08/29-12/20,TBA, 
NR,58252,CHME,6990,9,T,1.000-12.000,MASTERS THESIS, ,TBA,10,0,10,Sangwoo Lee (P),08/29-12/20,TBA, 
NR,58932,CHME,6990,10,T,1.000-12.000,MASTERS THESIS, ,TBA,10,0,10,Steven Cramer (P),08/29-12/20,TBA, 
NR,58933,CHME,6990,11,T,1.000-12.000,MASTERS THESIS, ,TBA,10,0,10,Runye H. Zha (P),08/29-12/20,TBA, 
NR,56245,CHME,9990,1,T,1.000-15.000,DISSERTATION, ,TBA,10,8,2,Todd Przybycien (P),08/29-12/20,TBA, 
NR,55999,CHME,9990,2,T,1.000-15.000,DISSERTATION, ,TBA,10,3,7,Sangwoo Lee (P),08/29-12/20,TBA, 
NR,55177,CHME,9990,4,T,1.000-15.000,DISSERTATION, ,TBA,10,1,9,Esther Alexandra Wertz (P),08/29-12/20,TBA, 
NR,55178,CHME,9990,5,T,1.000-15.000,DISSERTATION, ,TBA,10,4,6,Georges Belfort (P),08/29-12/20,TBA, 
NR,57126,CHME,9990,6,T,1.000-15.000,DISSERTATION, ,TBA,10,0,10,Juergen Hahn (P),08/29-12/20,TBA, 
NR,55214,CHME,9990,8,T,1.000-15.000,DISSERTATION, ,TBA,10,0,10,Shekhar S Garde (P),08/29-12/20,TBA, 
NR,55215,CHME,9990,9,T,1.000-15.000,DISSERTATION, ,TBA,10,9,1,Steven Cramer (P),08/29-12/20,TBA, 
NR,57648,CHME,9990,10,T,1.000-15.000,DISSERTATION, ,TBA,10,1,9,Liping Huang (P),08/29-12/20,TBA, 
NR,55216,CHME,9990,11,T,1.000-15.000,DISSERTATION, ,TBA,10,7,3,Jonathan Dordick (P),08/29-12/20,TBA, 
NR,55277,CHME,9990,12,T,1.000-15.000,DISSERTATION, ,TBA,10,2,8,Joel Plawsky (P),08/29-12/20,TBA, 
NR,56431,CHME,9990,13,T,1.000-15.000,DISSERTATION, ,TBA,10,1,9,Pankaj Karande (P),08/29-12/20,TBA, 
NR,56568,CHME,9990,14,T,1.000-15.000,DISSERTATION, ,TBA,10,4,6,Patrick T. Underhill (P),08/29-12/20,TBA, 
NR,56928,CHME,9990,16,T,1.000-15.000,DISSERTATION, ,TBA,10,3,7,Mattheos Koffas (P),08/29-12/20,TBA, 
NR,57197,CHME,9990,17,T,1.000-15.000,DISSERTATION, ,TBA,10,1,9,Vidhya Chakrapani (P),08/29-12/20,TBA, 
NR,57694,CHME,9990,18,T,1.000-15.000,DISSERTATION, ,TBA,10,6,4,Sufei Shi (P),08/29-12/20,TBA, 
NR,58448,CHME,9990,20,T,1.000-15.000,DISSERTATION, ,TBA,10,5,5,Runye H. Zha (P),08/29-12/20,TBA, 
NR,55651,CHME,9990,23,T,1.000-15.000,DISSERTATION, ,TBA,10,4,6,B Wayne Bequette (P),08/29-12/20,TBA, 
NR,55958,CHME,9990,24,T,1.000-15.000,DISSERTATION, ,TBA,10,0,10,Theodorian Borca-Tasciuc (P),08/29-12/20,TBA, 
NR,55955,CHME,9990,26,T,1.000-15.000,DISSERTATION, ,TBA,10,0,10,Diana Andra Borca Tasciuc (P),08/29-12/20,TBA, 
NR,56913,CHEM,1100,4,T,4,CHEMISTRY I,TF,12:00 pm-01:50 pm,60,53,7,"Steven A. Tysoe (P), Alexander C. Ma",08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,T,08:00 am-09:50 am, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,T,10:00 am-10:50 am, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
NR,55505,CHEM,1100,5,T,4,CHEMISTRY I,TF,12:00 pm-01:50 pm,60,56,4,"Steven A. Tysoe (P), Alexander C. Ma",08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,T,09:00 am-09:50 am, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
 , , , , , , , ,T,10:00 am-11:50 am, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
NR,55510,CHEM,1100,6,T,4,CHEMISTRY I,TF,10:00 am-11:50 am,60,59,1,"Gerald M Korenowski (P), Alexander C. Ma",08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,T,12:00 pm-01:50 pm, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,T,02:00 pm-02:50 pm, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
NR,55506,CHEM,1100,7,T,4,CHEMISTRY I,TF,10:00 am-11:50 am,60,50,10,"Gerald M Korenowski (P), Alexander C. Ma",08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,T,02:00 pm-03:50 pm, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,T,04:00 pm-04:50 pm, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
NR,55507,CHEM,1100,8,T,4,CHEMISTRY I,TF,08:00 am-09:50 am,60,46,14,Alexander C. Ma (P),08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,T,04:00 pm-05:50 pm, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,T,06:00 pm-06:50 pm, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
NR,55508,CHEM,1100,9,T,4,CHEMISTRY I,TF,08:00 am-09:50 am,60,40,20,Alexander C. Ma (P),08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,R,08:00 am-09:50 am, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,R,10:00 am-10:50 am, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
NR,55509,CHEM,1100,10,T,4,CHEMISTRY I,TF,08:00 am-09:50 am,60,44,16,Alexander C. Ma (P),08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 318,Introductory Level Course
 , , , , , , , ,R,09:00 am-09:50 am, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
 , , , , , , , ,R,10:00 am-11:50 am, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
NR,55929,CHEM,1100,11,T,4,CHEMISTRY I,TF,10:00 am-11:50 am,60,57,3,"Gerald M Korenowski (P), Alexander C. Ma",08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,R,12:00 pm-01:50 pm, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,R,02:00 pm-02:50 pm, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
NR,57070,CHEM,1100,12,T,4,CHEMISTRY I,TF,10:00 am-11:50 am,60,57,3,"Gerald M Korenowski (P), Alexander C. Ma",08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,R,02:00 pm-03:50 pm, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,R,04:00 pm-04:50 pm, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
NR,57120,CHEM,1100,13,T,4,CHEMISTRY I,TF,08:00 am-09:50 am,60,32,28,Alexander C. Ma (P),08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,R,04:00 pm-05:50 pm, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,R,06:00 pm-06:50 pm, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
NR,57121,CHEM,1100,14,T,4,CHEMISTRY I,TF,12:00 pm-01:50 pm,60,22,38,"Steven A. Tysoe (P), Alexander C. Ma",08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,F,08:00 am-09:50 am, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,F,10:00 am-10:50 am, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
NR,59247,CHEM,1100,15,T,4,CHEMISTRY I,TF,12:00 pm-01:50 pm,60,37,23,"Steven A. Tysoe (P), Alexander C. Ma",08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,F,09:00 am-09:50 am, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
 , , , , , , , ,F,10:00 am-11:50 am, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
NR,59248,CHEM,1100,16,T,4,CHEMISTRY I,TF,10:00 am-11:50 am,60,51,9,"Gerald M Korenowski (P), Alexander C. Ma",08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,F,12:00 pm-01:50 pm, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,F,02:00 pm-02:50 pm, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
C,57589,CHEM,1100,17,T,4,CHEMISTRY I,TF,12:00 pm-01:50 pm,60,60,0,"Steven A. Tysoe (P), Alexander C. Ma",08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,F,02:00 pm-03:50 pm, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,F,04:00 pm-04:50 pm, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
NR,57590,CHEM,1100,18,T,4,CHEMISTRY I,TF,08:00 am-09:50 am,60,17,43,Alexander C. Ma (P),08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,F,04:00 pm-05:50 pm, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,F,06:00 pm-06:50 pm, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
C,56416,CHEM,1110,1,T,4,CHEMISTRY I WITH ADVANCED LAB,TF,10:00 am-11:50 am,60,60,0,"Gerald M Korenowski (P), Alexander C. Ma",08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,W,08:00 am-08:50 am, , , ,TBA,08/29-12/20,DARRIN 308,Introductory Level Course
 , , , , , , , ,W,09:00 am-11:50 am, , , ,Kathleen Lillian Morrissey,08/29-12/20,WALKER 5113,Introductory Level Course
 , , , , , , , ,W,12:00 pm-12:50 pm, , , ,TBA,08/29-12/20,TBA,Introductory Level Course
